approved,approval_rate,threshold,npv_total,npv_per_applicant,accuracy,precision,recall,f1
43048,0.48999476404033965,0.02532705872607443,97800853.48643546,1113.2202687007473,0.5477008803681331,0.12626998901024963,0.8959261616804584,0.22134418430933145
43487,0.4949916907596695,0.025661544652073577,98608885.41647041,1122.4177091136478,0.5523253822350617,0.12714052731720576,0.8932208784213876,0.22259676395939088
43927,0.5,0.025995046991715166,98888994.0883549,1125.6060519538655,0.5568128618244517,0.1278912809718822,0.8895607893061744,0.22363130838317363
44366,0.5049969267193298,0.026321604701160493,99800164.60805427,1135.977469529609,0.5615172933532777,0.12888539668600218,0.8874920432845321,0.22508324084350723
44805,0.5099938534386596,0.026654508383077112,100528892.09401263,1144.2722254423547,0.5661874693127191,0.12985618229361226,0.8851050286441757,0.22648424138773518
45244,0.5149907801579894,0.02695995014412644,101040216.0210844,1150.0923807804356,0.5707891341333912,0.1307763074092421,0.8822406110757479,0.22778725065225877
45684,0.51999908939832,0.027281847248917836,101427517.94970271,1154.5008531165652,0.5752423581533964,0.1315519748289753,0.8782622533418205,0.22882849265086969
46123,0.5249960161176498,0.027613832962947216,102272152.59361488,1164.1149246888574,0.5799467896822225,0.132626761411538,0.8761935073201782,0.23038138873198186
46562,0.5299929428369795,0.027963681695928697,102344700.93485051,1164.9407077065416,0.5844456877947406,0.13350536796747572,0.8726925525143221,0.23158294799518592
47001,0.5349898695563093,0.0283593756703338,103400532.81257193,1176.9587362279683,0.5891044452310538,0.13457516179039838,0.8703055378739656,0.23310530017262324
47441,0.5399981787966399,0.028719781800311525,103542847.2025741,1178.578632760877,0.5935234136816744,0.13539800995024875,0.8661680458306811,0.23418810773599516
47880,0.5449951055159696,0.029080503720211044,104382063.7015563,1188.1310321847188,0.59810224145609,0.13641508010361914,0.8631444939528963,0.23559561298729506
48319,0.5499920322352995,0.029480607190516383,104873275.526912,1193.7222611026475,0.6026239766148647,0.13741894469167196,0.8599618077657543,0.23697077331228486
48758,0.5549889589546293,0.029898667227334186,105174792.37455459,1197.1542829530197,0.6071799673430238,0.13845599958854085,0.8567791215786124,0.2383883108257693
49198,0.5599972681949599,0.030282955609069566,104944859.15880829,1194.537063296017,0.6117017025017984,0.13946834521146542,0.8532781667727563,0.23974960876369325
49637,0.5649941949142896,0.03067013233535068,105154349.39087945,1196.9215902620194,0.6161891820911883,0.14049304112183955,0.8497772119669,0.24112162192671524
50076,0.5699911216336194,0.031106710753814527,105586264.66581419,1201.8378749495093,0.62066524315745,0.14151872454818876,0.8461171228516868,0.2424809029757154
50516,0.57499943087395,0.03154643757624718,105841021.34106682,1204.737648155654,0.6250385375155577,0.14243778950770225,0.8416613621896881,0.24364289662797126
50955,0.5799963575932797,0.031990629062281936,106278167.96965894,1209.7134788360113,0.6295831097205887,0.14359295797678095,0.8384786760025461,0.24519521615710366
51394,0.5849932843126096,0.03242153802855612,106838469.774963,1216.0911259016436,0.6340705893099786,0.1447168822572193,0.83497772119669,0.24667967372652264
51833,0.5899902110319394,0.03284954170382045,106927908.54787351,1217.109164612579,0.6383982095755735,0.14565302361940924,0.8302036919159771,0.24782670656975916
52273,0.5949985202722698,0.033311777039342114,107528129.90656485,1223.9411968329825,0.642760085410553,0.14664480750749054,0.8255887969446213,0.24905189381210696
52712,0.5999954469915997,0.03375435484547859,108189627.72938046,1231.4707096931324,0.6471333797686607,0.1477061331959589,0.8212921705919797,0.2503820497271073
53151,0.6049923737109295,0.034173798254536765,108347786.1537052,1233.2709512794545,0.6514267444648709,0.14868272324145726,0.8163590070019097,0.2515507392061196
53590,0.6099893004302593,0.03465744026957988,109143875.20638072,1242.3324516400019,0.6559370611005173,0.14997358069629543,0.8130171865054105,0.25323420074349445
54030,0.6149976096705898,0.03514407732172554,109593333.3415983,1247.4484183030745,0.6603560295511378,0.15117904189836154,0.8090388287714831,0.2547540901460677
54469,0.6199945363899196,0.03558586046164704,109970126.35394228,1251.737272679016,0.6649120202792971,0.15257607713166615,0.8058561425843411,0.2565739474084207
54908,0.6249914631092495,0.036066813329506404,109676212.52490984,1248.391792347643,0.6691026182673533,0.15354318688364424,0.8002864417568428,0.25765299587570767
55348,0.6299997723495799,0.03654934922076415,109590442.34999788,1247.4155115304695,0.673475912625461,0.1547840079217725,0.7959898154042011,0.25917098445595854
55787,0.6349966990689098,0.037084365513653926,108880655.08362322,1239.3363430648942,0.6776436735672609,0.15579812427464634,0.7904201145767027,0.2602908423948644
56226,0.6399936257882396,0.03760036893932598,107885924.75515851,1228.0138042110605,0.6818228530321888,0.15684528541898554,0.7848504137492043,0.26144345198653557
56665,0.6449905525075694,0.03811105858571464,108314911.04128394,1232.8967496219175,0.6862304029596812,0.15822233689166962,0.7807129217059198,0.2631197876163149
57105,0.6499988617478999,0.03864820384622468,108686835.62224919,1237.13018897545,0.6905351861790197,0.15948050248626014,0.7757797581158498,0.26457180071637904
57544,0.6549957884672297,0.039211943575848784,108247781.55863884,1232.13264687594,0.6948057138289734,0.16073680716893463,0.7706874602164226,0.2659965947163179
57983,0.6599927151865596,0.039752191846099995,108283728.95383307,1232.5418188566607,0.6991675896639529,0.16216489290044456,0.7662316995544239,0.26767845230153436
58422,0.6649896419058893,0.04033623962747049,108257398.1338906,1232.2421077456986,0.7035523025451889,0.1636699254802762,0.7619350732017823,0.2694580449096742
58862,0.6699979511462199,0.04093890356896389,108308729.72401373,1232.826390648277,0.7078799228107836,0.16512233211868818,0.7571610439210694,0.27111883529445285
59301,0.6749948778655497,0.04157313320722149,107376960.23966283,1222.2205049247937,0.7119791726138142,0.16626726811389908,0.7507956715467855,0.27224466243508366
59740,0.6799918045848795,0.04215351901236968,107141330.81303458,1219.5384480278028,0.7160898409399729,0.16752558871949036,0.7449077021005729,0.2735347396715947
60179,0.6849887313042092,0.04275184078149762,107540903.57090178,1224.0865933355542,0.7203717871130548,0.16906017087802216,0.7399745385105029,0.2752375033294859
60619,0.6899970405445398,0.043362960977824085,106212983.7375254,1208.9715179448335,0.7242312479303927,0.16994864595263606,0.732017823042648,0.27585379748733174
61058,0.6949939672638696,0.04398315972414772,106622893.2169941,1213.6373212032931,0.7286273793347569,0.17173651795102898,0.7277211966900063,0.27789256198347106
61497,0.6999908939831994,0.04461002065543476,105886640.94679518,1205.256914275903,0.7327837217534284,0.1731958762886598,0.7218332272437937,0.27936195109934103
61937,0.7049992032235299,0.045211067172579014,105500975.62444632,1200.8670706450055,0.7369743197414846,0.17477575428105463,0.7162635264162953,0.28098760807815965
62376,0.7099961299428598,0.0459110594717983,105451662.528968,1200.3057633001117,0.7410964065907716,0.17626609781148772,0.7100572883513686,0.28242293816064307
62815,0.7149930566621896,0.04664390272703261,105092643.9928217,1196.2192272727673,0.7453897712869817,0.1781493689203312,0.7052832590706556,0.284449008407676
63254,0.7199899833815193,0.047337444528191226,104138732.43396781,1185.3613089212536,0.7494319284743711,0.17962356792144027,0.6985996180776576,0.2857700820205702
63694,0.7249982926218499,0.04810339104734293,104105885.4451788,1184.9874273815512,0.753599689416171,0.18139399241761447,0.6928707829408021,0.28751609601479183
64133,0.7299952193411797,0.04879948704016816,104322526.44873945,1187.4533481542041,0.75783596149674,0.18333050415888644,0.6874602164226608,0.2894666309300456
64572,0.7349921460605094,0.04952864803388833,103553034.31997664,1178.6945878386487,0.7618210260684883,0.1848921174384918,0.6804583068109484,0.2907755601645643
65011,0.7399890727798393,0.05028874594293514,103536868.8194947,1178.5105836899252,0.7655206275620311,0.18597681900312898,0.671546785486951,0.29128559102674717
65451,0.7449973820201699,0.05110416762643016,103276385.87810788,1175.5456311392522,0.7695856217956769,0.18779490405787982,0.66502227880331,0.2928829239233276
65890,0.7499943087394996,0.0518873536065261,102186673.80747922,1163.1419606105496,0.7735364307980406,0.1894852637851217,0.6578612348822406,0.2942244048254511
66329,0.7549912354588294,0.0526586876380037,101631686.38036568,1156.8248045662767,0.7774644027541477,0.1911689040647364,0.6503819223424571,0.2954849437877309
66769,0.75999954469916,0.05341281393396517,100366615.2958319,1142.425106379128,0.7813809561871268,0.19291376181835546,0.6429026098026734,0.2967751414089473
67208,0.7649964714184898,0.05429170342856858,100060889.09655884,1138.9451714954223,0.7851833243888235,0.1944891489880517,0.6346276257161044,0.2977341446115943
67647,0.7699933981378195,0.05516159842466553,99558331.9492804,1133.224804212448,0.789122714868059,0.19643213075543153,0.6273074474856779,0.29918032786885246
68086,0.7749903248571494,0.0560646531282872,98772616.20389026,1124.2813782399237,0.793096360916679,0.19852266938359653,0.6201464035646085,0.30076406575596204
68526,0.7799986340974799,0.0569415022193201,96916684.40994655,1103.1561956193975,0.796590428993914,0.19961442267611504,0.6096435391470401,0.3007536504945831
68965,0.7849955608168097,0.0579128239656902,95844227.61218704,1090.9489335965015,0.80046130833438,0.20168470437703256,0.6020050922978994,0.3021444830478016
69404,0.7899924875361395,0.05883583378968902,94143949.29534529,1071.5954799479282,0.8041951653973075,0.20352581595895644,0.5934118395926161,0.30309680565715674
69843,0.7949894142554693,0.059867835828141105,93722853.61240101,1066.8023494934894,0.8082373225846969,0.2061619324535898,0.5867281985996181,0.30511420059582917
70283,0.7999977234957999,0.0609191606649163,92329218.1797075,1050.9392649134643,0.8117884832775729,0.20768128403554026,0.5765436028007639,0.30536474356272914
70722,0.8049946502151296,0.06197405010781728,91138093.88159966,1037.381267575747,0.8154195736323464,0.20957027805537592,0.5673138128580522,0.30607426486370465
71161,0.8099915769344594,0.06298011747696526,89673342.51173463,1020.708704347379,0.8191876862646585,0.21192013030101947,0.5590388287714831,0.3073356371112375
71601,0.81499988617479,0.06402555474777909,87852920.60058874,999.9877137135331,0.8229329618507142,0.2143343864213591,0.5506047103755569,0.3085566504659562
72040,0.8199968128941197,0.06519999598095638,85955463.03195009,978.3898630904692,0.826529796636103,0.21641410925760857,0.540897517504774,0.30914051841746254
72479,0.8249937396134496,0.0664300508767866,84279649.29980628,959.3148780909951,0.8297155645888761,0.2174340166350121,0.5283259070655634,0.3080777617965017
72918,0.8299906663327794,0.06764953098218894,83014549.25385854,944.9148502499435,0.8332210511892392,0.21949575299986518,0.5181413112667091,0.30836253433090255
73358,0.83499897557311,0.06879916154464964,82257428.99755225,936.296913032443,0.8366922822202176,0.22151986662961934,0.5074793125397836,0.3084139264990329
73797,0.8399959022924397,0.06998677090448145,81869824.0647679,931.8849917450303,0.8405174874681709,0.22480120352460778,0.4993634627625716,0.310033097860989
74236,0.8449928290117695,0.07131074312722666,80728225.49798992,918.8907220842525,0.8440115555454057,0.22720213001996895,0.48886059834500317,0.31022469073466297
74675,0.8499897557310994,0.07265931428396503,78815904.12717247,897.1236839207374,0.8475170421457688,0.22986397676906617,0.47867600254614895,0.3105833763551884
75115,0.8549980649714298,0.07400955795474957,77231731.52626161,879.0918060220549,0.850759902714183,0.23169381622647478,0.46626352641629537,0.30956154252509244
75554,0.8599949916907597,0.07532621554107796,75763540.42058328,862.3800899285551,0.8539228336206995,0.23347801162885923,0.45369191597708464,0.30829954041632873
75993,0.8649919184100895,0.07684571476083783,73563101.68129785,837.3335497677722,0.8573255535129086,0.23626326963906583,0.44271164863144497,0.308101223766543
76432,0.8699888451294193,0.07851149079128385,70329042.06413126,800.5217982576919,0.8604656473731688,0.2382716049382716,0.42998090388287713,0.30662732637312756
76872,0.8749971543697498,0.0802059816673571,68490354.46279766,779.5928980216912,0.8638569487422497,0.24140144914243786,0.41884150222788036,0.30627800081456913
77311,0.8799940810890796,0.08191443723672276,65806847.86851342,749.0478278565964,0.8674994576201515,0.24584368431110262,0.4094525779758116,0.30722388059701494
77750,0.8849910078084094,0.08362474493290926,65203641.109115206,742.1818142499511,0.8707765737579501,0.24902762541138926,0.3973583704646722,0.30617374777757345
78190,0.8899993170487399,0.08542299461253504,63352530.05802406,721.1115038361835,0.8739509231875949,0.2520596516842215,0.38462762571610437,0.3045423045423046
78629,0.8949962437680697,0.08737194603135473,61354328.12454392,698.366928364604,0.8769768318165728,0.25469842657342656,0.37094207511139404,0.30202124902824573
79068,0.8999931704873996,0.0894683148440816,58531695.057214245,666.2382481983091,0.8797972070292428,0.2565691336775674,0.35582431572246975,0.29815321021401425
79507,0.9049900972067293,0.0915671821402579,57207828.883794904,651.1693136771793,0.883097160213298,0.26117419666586134,0.3440483768300446,0.29693723389644283
79947,0.9099984064470599,0.09359386400375118,55747591.37729902,634.5481295934052,0.8861344873654041,0.26473590201582037,0.3302036919159771,0.29386772411839684
80386,0.9149953331663897,0.09601406441791926,54043763.44977088,615.1542724266498,0.8891832330406385,0.268882583434671,0.3166772756206238,0.29082937522835217
80825,0.9199922598857195,0.09850198900368139,51986859.842728,591.7415239229631,0.8921177934845907,0.27289692793568765,0.3025143220878421,0.2869433962264151
81264,0.9249891866050493,0.10110153859047816,48658825.0892276,553.8600984500148,0.8949495872203889,0.2767228177641654,0.287555697008275,0.28203527391915095
81704,0.9299974958453798,0.10413525580736106,47389795.188035876,539.4153389491187,0.8979754958493669,0.28245527654685704,0.2738701464035646,0.2780964692574937
82143,0.9349944225647097,0.10689677923244902,45075151.673040725,513.0688605304338,0.9011270082327552,0.290083082906134,0.26113940165499683,0.2748513524830416
82582,0.9399913492840394,0.10990469431311353,42283731.6464907,481.2954634563105,0.9036961759366043,0.2941401761777097,0.24443029917250159,0.26699113505996874
