vintage,loan_age,at_risk,cohort_size,defaults,prepayments,censored,hazard_default,hazard_prepay,survival,survival_entering,cif_default,cif_prepay,naive_default,naive_prepay,naive_censored,not_yet_exited_share,km_default,split
2002,8,43923,49995,27,1729,0,0.0006147121098285637,0.03936434214420691,0.849888497064249,0.8852812022802904,0.0026959153067037393,0.14741558762904744,0.0026602660266026603,0.14527452745274527,0.00034003400340034003,0.8517251725172517,0.0028647611755909796,train
2002,9,42209,49995,16,1768,2,0.000379066075955365,0.04188680139306783,0.8139672224838841,0.849888497064249,0.003018079204285487,0.18301469831183054,0.00298029802980298,0.18063806380638064,0.00038003800380038006,0.816001600160016,0.0032427413177690267,train
2002,10,40472,49995,12,1763,0,0.00029650128483890096,0.0435609804309152,0.778268669906574,0.8139672224838841,0.0032594215315687102,0.21847190856185741,0.0032203220322032204,0.2159015901590159,0.00038003800380038006,0.7804980498049805,0.0035382811256408075,train
2002,11,38716,49995,23,1672,2,0.0005940696352929022,0.04318627957433619,0.7441957957591506,0.778268669906574,0.0037217673164600005,0.2520824369243895,0.00368036803680368,0.24934493449344936,0.00042004200420042004,0.7465546554655466,0.004130248775555789,train
2002,12,37037,49995,23,1602,2,0.000621000621000621,0.04325404325404325,0.7115441725685947,0.7441957957591506,0.004183913367772484,0.2842719140636329,0.004140414041404141,0.28138813881388136,0.00046004600460046,0.714011401140114,0.004748684509501833,train
2002,13,35424,49995,22,1451,1,0.0006210478771454381,0.04096093044263776,0.6819567582112793,0.7115441725685947,0.004625816365641418,0.3134174254230793,0.0045804580458045805,0.3104110411041104,0.00048004800480048006,0.6845284528452845,0.005366783226213423,train
2002,14,33958,49995,17,1341,2,0.0005006184109782672,0.03948995818363861,0.6546849142378145,0.6819567582112793,0.004967216474293039,0.3403478692878925,0.004920492049204921,0.33723372337233726,0.00052005200520052,0.6573257325732573,0.005864714926700931,train
2002,15,32606,49995,17,1286,0,0.0005213764337851929,0.03944059375575047,0.6285224152115042,0.6546849142378145,0.005308553760131315,0.3661690310283645,0.00526052605260526,0.36295629562956294,0.00052005200520052,0.6312631263126313,0.006383033636332525,train
2002,16,31316,49995,19,1256,1,0.0006067186102950568,0.040107293396346916,0.6029327460521394,0.6285224152115042,0.005689890006427732,0.3913773639414329,0.00564056405640564,0.3880788078807881,0.00054005400540054,0.6057405740574058,0.006985879541330231,train
2002,17,30045,49995,21,1186,2,0.0006989515726410385,0.03947412215010817,0.5787110843951272,0.6029327460521394,0.006111310797477655,0.4151776048073952,0.006060606060606061,0.4118011801180118,0.00058005800580058,0.5815581558155816,0.007679948322479535,train
2002,18,28844,49995,16,907,1,0.000554708084870337,0.031445014561087226,0.5601924902023417,0.5787110843951272,0.006432326514795712,0.4333751832828625,0.00638063806380638,0.42994299429942995,0.0006000600060006001,0.563076307630763,0.00823039627792399,train
2002,19,27927,49995,21,758,1,0.0007519604683639488,0.02714219214380349,0.5445663953884475,0.5601924902023417,0.006853569122102231,0.44858003548945025,0.006800680068006801,0.4451045104510451,0.0006200620062006201,0.5474747474747474,0.008976167813647962,train
2002,20,27152,49995,20,669,0,0.0007365939893930466,0.024639068945197407,0.5307476620935654,0.5445663953884475,0.007254693455770799,0.4619976444506638,0.0072007200720072,0.45848584858485847,0.0006200620062006201,0.5336933693369337,0.009706150011781767,train
2002,21,26467,49995,21,626,1,0.0007934408886537953,0.02365209506177504,0.5177732510392511,0.5307476620935654,0.007675810352433242,0.4745509386083157,0.007620762076207621,0.471007100710071,0.0006400640064006401,0.5207320732073207,0.010491889644144714,train
2002,22,25821,49995,26,587,0,0.0010069323418922583,0.022733434026567523,0.5054811243637907,0.5177732510392511,0.008197172984671364,0.4863217026515379,0.00814081408140814,0.4827482748274827,0.0006400640064006401,0.5084708470847085,0.011488257363026722,train
2002,23,25214,49995,10,617,0,0.0003966050606805743,0.024470532243991434,0.4929112558393163,0.5054811243637907,0.008397649356672551,0.4986910948040111,0.008340834083408341,0.4950895089508951,0.0006400640064006401,0.49592959295929595,0.011880306122698747,train
2002,24,24598,49995,20,599,0,0.0008130742336775348,0.024351573298642164,0.4805073178214069,0.4929112558393163,0.008798422798285134,0.510694259380308,0.008740874087408741,0.5070707070707071,0.0006400640064006401,0.48354835483548353,0.012683720785579666,train
2002,25,23987,49995,24,521,0,0.001000541960228457,0.02172009838662609,0.4695898838691549,0.4805073178214069,0.009279190531962283,0.5211309255988827,0.00922092209220922,0.5174917491749175,0.0006400640064006401,0.47264726472647267,0.013671572150950384,train
2002,26,23449,49995,14,495,0,0.0005970403855175061,0.02110964220222611,0.45939664531359176,0.4695898838691549,0.009559554657262645,0.5310438000291455,0.009500950095009501,0.5273927392739274,0.0006400640064006401,0.4624662466246625,0.014260450055760265,train
2002,27,22944,49995,15,449,0,0.000653765690376569,0.019569386331938634,0.4501061971168734,0.45939664531359176,0.009859892422242765,0.5400339104608838,0.0098009800980098,0.5363736373637363,0.0006400640064006401,0.4531853185318532,0.014904892753161092,train
2002,28,22482,49995,16,432,0,0.0007116804554754915,0.01921537229783827,0.44113690718233195,0.4501061971168734,0.010180224205619244,0.5486828686120487,0.01012101210121012,0.545014501450145,0.0006400640064006401,0.44422442244224425,0.015605965687773282,train
2002,29,22036,49995,24,415,0,0.0010891268832819024,0.018832819023416228,0.4323486015799974,0.44113690718233195,0.010660678270439355,0.5569907201495632,0.0106010601060106,0.5533153315331533,0.0006400640064006401,0.43544354435443544,0.016678095694285022,train
2002,30,21600,49995,14,408,0,0.0006481481481481481,0.01888888888888889,0.42390179093801783,0.4323486015799974,0.010940904215907871,0.5651573048460743,0.010881088108810881,0.5614761476147615,0.0006400640064006401,0.42700270027002696,0.017315433965594318,train
2002,31,21184,49995,8,402,0,0.00037764350453172205,0.018976586102719035,0.41569749834527875,0.42390179093801783,0.011100987973814974,0.5732015136809062,0.011041104110411041,0.5695169516951695,0.0006400640064006401,0.4188018801880188,0.01768653840896095,train
2002,32,20778,49995,21,378,0,0.0010106843777071904,0.018192318798729425,0.4077148579641176,0.41569749834527875,0.011521126941244509,0.5807640150946378,0.011461146114611461,0.577077707770777,0.0006400640064006401,0.4108210821082108,0.018679347278602543,train
2002,33,20383,49995,12,361,0,0.0005887258990335084,0.017710837462591375,0.40025385408732733,0.4077148579641176,0.011761159237548753,0.5879849866751239,0.011701170117011701,0.5842984298429843,0.0006400640064006401,0.40336033603360333,0.019257076162116027,train
2002,34,20017,49995,16,383,0,0.0007993205775091172,0.019133736324124493,0.3922755712387065,0.40025385408732733,0.012081090379348085,0.5956433383819454,0.01202120212021202,0.591959195919592,0.0006400640064006401,0.39537953795379543,0.020041004162386078,train
2002,35,19620,49995,13,341,4,0.0006625891946992864,0.017380224260958206,0.38519781628363503,0.3922755712387065,0.012341007934195342,0.6024611757821696,0.012281228122812281,0.5987798779877987,0.00072007200720072,0.38821882188218826,0.02069031440427649,train
2002,36,19267,49995,22,306,7,0.0011418487569419215,0.015882078164737634,0.3786402368088319,0.38519781628363503,0.012780845581895553,0.6085789176092725,0.012721272127212722,0.6049004900490049,0.0008600860086008601,0.38151815181518156,0.021808537951435114,train
2002,37,18932,49995,10,276,3,0.0005282062117050497,0.014578491443059371,0.37292023323143253,0.3786402368088319,0.012980845706979448,0.614098921061588,0.01292129212921292,0.6104210421042104,0.00092009200920092,0.3757375737573757,0.022325224757925977,train
2002,38,18648,49995,8,289,0,0.000429000429000429,0.015497640497640498,0.36698086658247636,0.37292023323143253,0.013140828647018673,0.619878304770505,0.01308130813081308,0.6162016201620162,0.00092009200920092,0.36979697969796976,0.022744647655927652,train
2002,39,18356,49995,11,257,0,0.0005992590978426672,0.014000871649596862,0.36162289794856356,0.36698086658247636,0.013360745270052408,0.6250163567813841,0.013301330133013302,0.6213421342134213,0.00092009200920092,0.36443644364436445,0.023330276816735274,train
2002,40,18090,49995,7,240,2,0.0003869541182974019,0.013266998341625208,0.3566853160915544,0.36162289794856356,0.013500676739684246,0.6298140071687615,0.013441344134413441,0.6261426142614261,0.0009600960096009601,0.3594559455945594,0.02370820318833744,train
2002,41,17841,49995,9,245,0,0.0005044560282495376,0.013732414102348524,0.35160723356886764,0.3566853160915544,0.013680608797574722,0.6347121576335577,0.013621362136213622,0.6310431043104311,0.0009600960096009601,0.35437543754375433,0.024200699470569687,train
2002,42,17588,49995,8,198,0,0.00045485558335228563,0.01125767568796907,0.3474890228504695,0.35160723356886764,0.013840539310910572,0.63867043783862,0.013781378137813782,0.635003500350035,0.0009600960096009601,0.3502550255025503,0.024644547230646685,train
2002,43,17384,49995,12,211,0,0.0006902899217671422,0.012137597791072251,0.3430314726838994,0.3474890228504695,0.014080407481308963,0.6428881198347917,0.014021402140214021,0.6392239223922392,0.0009600960096009601,0.3457945794579458,0.02531782526983395,train
2002,44,17161,49995,18,184,0,0.0010488899248295553,0.010721985898257678,0.33899369181552647,0.3430314726838994,0.01444020973690655,0.646566098447567,0.014381438143814382,0.642904290429043,0.0009600960096009601,0.3417541754175417,0.026340159582819322,train
2002,45,16961,49995,11,170,1,0.0006485466658805495,0.010022993927244856,0.33537610687250363,0.33899369181552647,0.014660062965488049,0.6499638301620083,0.014601460146014602,0.6463046304630463,0.0009800980098009801,0.33811381138113816,0.02697162342602366,train
2002,46,16780,49995,5,155,0,0.0002979737783075089,0.009237187127532777,0.3321782417295,0.33537610687250363,0.014759996251206912,0.6530617620192931,0.014701470147014702,0.6494049404940494,0.0009800980098009801,0.33491349134913495,0.027261560367791815,train
2002,47,16624,49995,11,140,0,0.0006616939364773821,0.008421559191530318,0.32916098267625443,0.3321782417295,0.014979796579589042,0.6558592207441566,0.014921492149214921,0.6522052205220522,0.0009800980098009801,0.33189318931893186,0.027905215495075075,train
2002,48,16474,49995,12,159,0,0.0007284205414592692,0.009651572174335316,0.3257442940737511,0.32916098267625443,0.015219564200817343,0.6590361417254316,0.015161516151615161,0.6553855385538554,0.0009800980098009801,0.3284728472847285,0.028613309304353907,train
2002,49,16306,49995,8,167,1,0.0004906169508156506,0.010241628848276708,0.32224832624209976,0.3257442940737511,0.015379379873121404,0.6623722938847788,0.015321532153215321,0.6587258725872587,0.001000100010001,0.32495249524952496,0.029089888080605864,train
2002,50,16132,49995,16,149,0,0.0009918175055789735,0.009236300520704191,0.31895233232752335,0.32224832624209976,0.01569899140423184,0.6653486762682448,0.01564156415641564,0.6617061706170617,0.001000100010001,0.3216521652165216,0.030052853725951123,train
2002,51,15967,49995,7,176,1,0.00043840420868040335,0.011022734389678712,0.3152967754404477,0.31895233232752335,0.01583882144909266,0.6688644031104596,0.015781578157815782,0.6652265226522652,0.00102010201020102,0.317971797179718,0.030478082637075188,train
2002,52,15785,49995,10,144,1,0.0006335128286347799,0.00912258473234083,0.3122207093385897,0.3152967754404477,0.01603856600116136,0.6717407246602489,0.015981598159815983,0.6681068106810681,0.00104010401040104,0.3148714871487148,0.031092287209367186,train
2002,53,15633,49995,3,143,0,0.00019190174630589137,0.009147316573914157,0.3093048119699826,0.3122207093385897,0.0160984817005163,0.6745967063295011,0.016041604160416043,0.6709670967096709,0.00104010401040104,0.31195119511951197,0.03127822229146093,train
2002,54,15487,49995,9,158,0,0.0005811325627946019,0.010202104991283012,0.30596950470589096,0.3093048119699826,0.016278228798581117,0.6777522664955279,0.01622162216221622,0.6741274127412741,0.00104010401040104,0.3086108610861086,0.03184117806077558,train
2002,55,15320,49995,8,143,0,0.0005221932114882506,0.00933420365535248,0.302953747838359,0.30596950470589096,0.016438003996860955,0.68060824816478,0.01638163816381638,0.676987698769877,0.00104010401040104,0.3055905590559056,0.03234674402523474,train
2002,56,15172,49995,9,142,0,0.0005931979963089902,0.00935934616398629,0.29993858728447076,0.302953747838359,0.01661771555305297,0.6834436971624762,0.016561656165616563,0.6798279827982798,0.00104010401040104,0.3025702570257026,0.03292075399780081,train
2002,57,15022,49995,7,113,0,0.00046598322460391424,0.0075223006257489015,0.2975425927115686,0.29993858728447076,0.01675748190313893,0.6856999253852925,0.0167016701670167,0.6820882088208821,0.00104010401040104,0.3001700170017002,0.03337139670330047,train
2002,58,14903,49995,3,154,0,0.00020130175132523654,0.010333489901362142,0.29440804348955174,0.2975425927115686,0.01681737774814562,0.6887745787623025,0.01676167616761676,0.6851685168516851,0.00104010401040104,0.29702970297029707,0.03356598073402517,train
2002,59,14749,49995,7,145,0,0.00047460844803037496,0.009831174994914909,0.2913739379494872,0.29440804348955174,0.016957106292753855,0.6916689557577588,0.0169016901690169,0.688068806880688,0.00104010401040104,0.29398939893989395,0.0340246584840328,train
2002,60,14598,49995,7,123,0,0.00047951774215645977,0.008425811755034936,0.2887791570251528,0.2913739379494872,0.01709682526560263,0.6941240177092444,0.017041704170417043,0.6905290529052905,0.00104010401040104,0.2913891389138914,0.034487860798775416,train
2002,61,14468,49995,8,126,0,0.000552944429084877,0.008708874758086812,0.286104536687762,0.2887791570251528,0.017256504091715516,0.6966389592205223,0.017201720172017203,0.6930493049304931,0.00104010401040104,0.28870887088708874,0.03502173535736053,train
2002,62,14335,49995,14,141,0,0.0009766306243460064,0.009836065573770493,0.2830109752516543,0.286104536687762,0.01753592254400911,0.6994531022043364,0.017481748174817482,0.6958695869586958,0.00104010401040104,0.28560856085608566,0.03596416268243885,train
2002,63,14181,49995,14,142,0,0.000987236443128129,0.010013398208871024,0.279897674910405,0.2830109752516543,0.01781532129258278,0.7022870037970121,0.01776177617761776,0.6987098709870987,0.00104010401040104,0.28248824882488244,0.03691589399352002,train
2002,64,14030,49995,8,122,2,0.0005702066999287242,0.008695652173913044,0.27730418255556877,0.279897674910405,0.017974920822111166,0.70472089662232,0.01792179217921792,0.7011501150115012,0.00108010801080108,0.27984798479847983,0.03746505100335973,train
2002,65,13912,49995,5,108,0,0.000359401955146636,0.007763082231167337,0.27505178371796246,0.27730418255556877,0.01807458448749198,0.7068736317945454,0.01802180218021802,0.7033103310331034,0.00108010801080108,0.2775877587758776,0.03781098794592608,train
2002,66,13811,49995,9,148,0,0.0006516544783143871,0.010716095865614365,0.2719250637090044,0.27505178371796246,0.018253823214120148,0.7098211130768753,0.018201820182018203,0.7062706270627063,0.00108010801080108,0.27444744474447447,0.03843800272461606,train
2002,67,13662,49995,6,135,0,0.0004391743522178305,0.009881422924901186,0.26911863463690877,0.2719250637090044,0.01837324572782634,0.7125081196352647,0.018321832183218322,0.708970897089709,0.00108010801080108,0.27162716271627163,0.03886029609188679,train
2002,68,13530,49995,7,117,0,0.0005173688100517369,0.008647450110864745,0.2666522110822172,0.26911863463690877,0.018512479315591187,0.7148353096021914,0.018461846184618463,0.7113111311131113,0.00108010801080108,0.2691469146914691,0.03935755979679123,train
2002,69,13412,49995,12,129,1,0.000894721145243066,0.009618252311362959,0.2638489034649646,0.2666522110822172,0.018751058687272264,0.717400037847763,0.0187018701870187,0.7138913891389139,0.0011001100110011,0.26630663066306626,0.04021706690105886,train
2002,70,13274,49995,9,129,1,0.0006780171764351364,0.009718246195570287,0.261105860774128,0.2638489034649646,0.018929952775805087,0.7199641864500668,0.018881888188818884,0.7164716471647165,0.00112011201120112,0.26352635263526347,0.040867816215349184,train
2002,71,13139,49995,6,92,1,0.00045665575766801127,0.007002054950909506,0.2591583476942997,0.261105860774128,0.019049188270488453,0.7217924640352117,0.019001900190019003,0.7183118311831184,0.00114011401140114,0.2615461546154616,0.04130580944943907,train
2002,72,13046,49995,6,106,1,0.000459911083857121,0.008125095814809137,0.25693347149149715,0.2591583476942997,0.019168378067067157,0.7238981504414355,0.01912191219121912,0.7204320432043204,0.00116011601160116,0.25928592859285926,0.04174672353370268,train
2002,73,12935,49995,13,135,1,0.0010050251256281408,0.010436799381522999,0.2539936838006783,0.25693347149149715,0.019426602661530974,0.7265797135377905,0.019381938193819382,0.7231323132313231,0.0011801180118011802,0.25630563056305633,0.04270979215326687,train
2002,74,12787,49995,15,162,0,0.0011730663955579887,0.012669117072026276,0.25047785662990174,0.2539936838006783,0.01972455411668153,0.7297975892534165,0.019681968196819683,0.7263726372637264,0.0011801180118011802,0.2527652765276528,0.04383275712688861,train
2002,75,12611,49995,20,165,0,0.001585917056537943,0.01308381571643803,0.2468034134075933,0.25047785662990174,0.020121791221795957,0.7330747953706106,0.02008200820082008,0.7296729672967297,0.0011801180118011802,0.24906490649064905,0.04534915906626402,train
2002,76,12426,49995,11,199,0,0.0008852406244970224,0.016014807661355223,0.24263242380389183,0.2468034134075933,0.020340271629608893,0.7370273045664991,0.0203020302030203,0.7336533653365337,0.0011801180118011802,0.2448644864486449,0.04619425477286876,train
2002,77,12218,49995,9,186,0,0.0007366181044360779,0.015223440825012277,0.23875999602178685,0.24263242380389183,0.020518999065706048,0.7407210049125069,0.020482048204820483,0.7373737373737373,0.0011801180118011802,0.240964096409641,0.04689684535291816,train
2002,78,12028,49995,6,227,0,0.0004988360492184902,0.018872630528766213,0.23413486473869105,0.23875999602178685,0.020638101158832977,0.7452270341024758,0.020602060206020602,0.7419141914191419,0.0011801180118011802,0.23630363036303625,0.04737228756508005,train
2002,79,11798,49995,13,190,0,0.0011018816748601457,0.016104424478725208,0.23010626857476885,0.23413486473869105,0.0208960900757344,0.7489976413494968,0.020862086208620862,0.7457145714571457,0.0011801180118011802,0.23224322432243227,0.04842197058437614,train
2002,80,11596,49995,17,181,1,0.001466022766471197,0.015608830631252155,0.2261772377729575,0.23010626857476885,0.021233431104172747,0.7525893311228697,0.0212021202120212,0.7493349334933493,0.0012001200120012002,0.22826282628262828,0.04981700563957325,train
2002,81,11397,49995,12,175,0,0.0010529086601737299,0.015354917960866896,0.22246616086995294,0.2261772377729575,0.02147157507655807,0.756062264053489,0.021442144214421442,0.7528352835283528,0.0012001200120012002,0.2245224522452245,0.050817461543085085,train
2002,82,11212,49995,17,181,0,0.0015162326079200855,0.016143417766678558,0.21853748624881034,0.22246616086995294,0.021808885523827887,0.7596536282273617,0.02178217821782178,0.7564556455645565,0.0012001200120012002,0.22056205620562053,0.052256643058761876,train
2002,83,11016,49995,14,174,0,0.001270878721859114,0.01579520697167756,0.21480790678123804,0.21853748624881034,0.022086620165030078,0.7631054730537318,0.022062206220622063,0.7599359935993599,0.0012001200120012002,0.21680168016801682,0.053461109924881844,train
2002,84,10828,49995,16,154,0,0.0014776505356483192,0.014222386405615073,0.21143541470949714,0.21480790678123804,0.02240403118354687,0.7661605541069559,0.022382238223822383,0.763016301630163,0.0012001200120012002,0.21340134013401335,0.05485976362281331,train
2002,85,10660,49995,16,184,0,0.00150093808630394,0.01726078799249531,0.20746852137536023,0.21143541470949714,0.022721382650277823,0.7698100959743619,0.022702270227022703,0.7666966696669667,0.0012001200120012002,0.20940094009400945,0.056278360600490074,train
2002,86,10460,49995,15,154,0,0.0014340344168260039,0.014722753346080307,0.20411649650801456,0.20746852137536023,0.02301889965033809,0.7728646038416473,0.023002300230023004,0.7697769776977698,0.0012001200120012002,0.206020602060206,0.057631689911292416,train
2002,87,10292,49995,10,175,0,0.000971628449280995,0.01700349786241741,0.20044747670098165,0.20411649650801456,0.023217225045312845,0.7763352982537055,0.0232023202320232,0.7732773277327732,0.0012001200120012002,0.20232023202320237,0.05854732177107547,train
2002,88,10107,49995,10,158,2,0.0009894132779261898,0.0156327297912338,0.19711561006540582,0.20044747670098165,0.0234155504402876,0.7794688394943066,0.023402340234023402,0.7764376437643764,0.0012401240124012402,0.1989198919891989,0.059478807551454405,train
2002,89,9937,49995,8,141,0,0.0008050719533058267,0.014189393177015196,0.19415996692363813,0.19711561006540582,0.023574242689510024,0.7822657903868518,0.023562356235623562,0.7792579257925792,0.0012401240124012402,0.19593959395939597,0.060235994784984426,train
2002,90,9789,49995,11,137,1,0.0011237102870569006,0.01399530084789049,0.19122446022175862,0.19415996692363813,0.023792422241676745,0.7849831175365646,0.02378237823782378,0.781998199819982,0.0012601260126012602,0.19295929592959293,0.0612920172650504,train
2002,91,9641,49995,16,144,0,0.0016595788818587283,0.014936209936728555,0.18805093946296997,0.19122446022175862,0.02410977431755561,0.7878392862194744,0.0241024102410241,0.7848784878487849,0.0012601260126012602,0.18975897589758972,0.06284987720942958,train
2002,92,9481,49995,12,155,0,0.0012656892732834089,0.016348486446577364,0.1847385771709843,0.18805093946296997,0.02434778837446476,0.7909136344545509,0.024342434243424343,0.787978797879788,0.0012601260126012602,0.18641864186418644,0.06403601806730186,train
2002,93,9314,49995,5,147,0,0.0005368262830148165,0.0157826927206356,0.1817237324501351,0.1847385771709843,0.024446960898176905,0.7938293066516879,0.024442444244424443,0.790919091909191,0.0012601260126012602,0.18337833783378343,0.06453846813275854,train
2002,94,9162,49995,8,185,0,0.0008731717965509714,0.020192097795241212,0.17789567303484627,0.1817237324501351,0.024605636936116337,0.7974986900290373,0.024602460246024603,0.7946194619461946,0.0012601260126012602,0.1795179517951795,0.06535528675914337,train
2002,95,8970,49995,8,164,0,0.0008918617614269788,0.018283166109253065,0.17448451854632974,0.17789567303484627,0.024764295284419424,0.8007511861692508,0.024762476247624763,0.7978997899789979,0.0012601260126012602,0.17607760776077608,0.06618886063940255,train
2002,96,8798,49995,10,166,0,0.0011366219595362582,0.018867924528301886,0.17099403488366163,0.17448451854632974,0.024962618219798293,0.80404334689654,0.024962496249624964,0.8012201220122013,0.0012601260126012602,0.17255725572557257,0.0672502508864593,train
2002,97,8622,49995,7,176,0,0.0008118765947575968,0.020412897239619577,0.16736472516622833,0.17099403488366163,0.0251014442745635,0.8075338305592081,0.0251025102510251,0.8047404740474048,0.0012601260126012602,0.16889688968896888,0.06800752857653058,train
2002,98,8440,49995,13,152,1,0.0015402843601895735,0.01800947867298578,0.16409278444911604,0.16736472516622833,0.025359233543184468,0.8105479820076994,0.025362536253625362,0.8077807780778078,0.0012801280128012802,0.16557655765576562,0.06944306200407857,train
2002,99,8278,49995,10,122,0,0.0012080212611741967,0.0147378593863252,0.1614761804931746,0.16409278444911604,0.025557461115604276,0.812966358391221,0.025562556255625563,0.8102210221022103,0.0012801280128012802,0.1629362936293629,0.07056719456991078,train
2002,100,8146,49995,7,141,1,0.000859317456420329,0.017309108765038054,0.15854241242136147,0.1614761804931746,0.02569622041629814,0.8157613671623403,0.025702570257025704,0.8130413041304131,0.0013001300130013002,0.15995599559955997,0.07136587240418657,train
2002,101,7997,49995,12,106,0,0.0015005627110166312,0.013254970613980243,0.15620303457145265,0.15854241242136147,0.025934123248492254,0.8178628421800549,0.025942594259425942,0.8151615161516151,0.0013001300130013002,0.15759575957595762,0.07275934614823432,train
2002,102,7879,49995,12,135,0,0.001523035918263739,0.017134154080467066,0.15328872487707476,0.15620303457145265,0.02617202608068637,0.8205392490422387,0.026182618261826184,0.8178617861786178,0.0013001300130013002,0.15465546554655463,0.0741715669689249,train
2002,103,7732,49995,9,115,0,0.0011639937920331091,0.014873254009311951,0.1508303956110689,0.15328872487707476,0.026350453204831953,0.822819151184099,0.026362636263626362,0.8201620162016202,0.0013001300130013002,0.15217521752175223,0.07524922551746083,train
2002,104,7608,49995,5,116,0,0.0006572029442691904,0.015247108307045216,0.14843154205311157,0.1508303956110689,0.026449579384912835,0.8251188785619754,0.026462646264626462,0.8224822482248225,0.0013001300130013002,0.1497549754975498,0.07585697444916595,train
2002,105,7487,49995,16,100,0,0.0021370375317216507,0.013356484573260318,0.14613181467523512,0.14843154205311157,0.026766783161171655,0.8271014021635931,0.026782678267826782,0.8244824482448245,0.0013001300130013002,0.14743474347434748,0.07783190277944685,train
2002,106,7371,49995,4,121,0,0.000542667209333876,0.01641568308234975,0.1436536601732131,0.14613181467523512,0.02684608410523636,0.8295002557215504,0.026862686268626864,0.8269026902690269,0.0013001300130013002,0.14493449344934495,0.07833233316730226,train
2002,107,7246,49995,10,147,0,0.001380071763731714,0.020287054926856198,0.14054109811867344,0.1436536601732131,0.02704433646539812,0.8324145654159283,0.02706270627062706,0.8298429842984298,0.0013001300130013002,0.1417941794179418,0.07960430068984248,train
2002,108,7089,49995,9,130,0,0.0012695725772323319,0.01833827056002257,0.13778539031242493,0.14054109811867344,0.02722276358954371,0.8349918460980312,0.027242724272427243,0.8324432443244324,0.0013001300130013002,0.13901390139013903,0.08077280982988921,train
2002,109,6950,49995,4,119,0,0.0005755395683453237,0.017122302158273383,0.13534688628243524,0.13778539031242493,0.027302064533608415,0.8373510491839562,0.02732273227322732,0.8348234823482348,0.0013001300130013002,0.13655365536553654,0.08130186145013096,train
2002,110,6827,49995,5,95,0,0.0007323861139592793,0.013915336165226307,0.1333643626808176,0.13534688628243524,0.027401190713689298,0.839234446605493,0.027422742274227422,0.8367236723672368,0.0013001300130013002,0.13455345534553453,0.08197470320972511,train
2002,111,6727,49995,6,129,0,0.0008919280511372082,0.01917645309944998,0.13068795581863382,0.1333643626808176,0.027520142129786356,0.8417919020515798,0.02754275427542754,0.8393039303930393,0.0013001300130013002,0.13185318531853185,0.08279351572358618,train
2002,112,6592,49995,5,99,0,0.000758495145631068,0.015018203883495146,0.1286261312729515,0.13068795581863382,0.02761926830986724,0.8437546004171813,0.02764276427642764,0.8412841284128413,0.0013001300130013002,0.12977297729772974,0.08348921238945117,train
2002,113,6488,49995,7,102,0,0.0010789149198520344,0.015721331689272502,0.1264651805471883,0.1286261312729515,0.027758044961980474,0.8457767744908313,0.027782778277827783,0.8433243324332433,0.0013001300130013002,0.12759275927592761,0.08447804955240956,train
2002,114,6379,49995,3,116,0,0.0004702931493964571,0.018184668443329676,0.12410597746126333,0.1264651805471883,0.027817520670029003,0.8480765018687078,0.027842784278427842,0.8456445644564456,0.0013001300130013002,0.12521252125212523,0.08490861325382715,train
2002,115,6260,49995,3,101,0,0.0004792332268370607,0.016134185303514376,0.12204415291558099,0.12410597746126333,0.027876996378077532,0.8500788507063416,0.0279027902790279,0.8476647664766477,0.0013001300130013002,0.12313231323132312,0.08534715545194838,train
2002,116,6156,49995,9,114,1,0.0014619883040935672,0.018518518518518517,0.1196056488855913,0.12204415291558099,0.028055423502223117,0.8523389276121857,0.028082808280828084,0.8499449944994499,0.0013201320132013201,0.12065206520652061,0.08668436721298356,train
2002,117,6032,49995,5,114,0,0.0008289124668435014,0.01889920424403183,0.11724605468509638,0.1196056488855913,0.02815456611568929,0.8545993791992144,0.028182818281828184,0.8522252225222522,0.0013201320132013201,0.11827182718271823,0.08744142592716375,train
2002,118,5913,49995,6,126,0,0.0010147133434804667,0.0213089802130898,0.11462868968958942,0.11724605468509638,0.0282735372518487,0.8570977730585619,0.028302830283028303,0.8547454745474548,0.0013201320132013201,0.11563156315631562,0.08836741128898296,train
2002,119,5781,49995,7,154,0,0.0012108631724615118,0.026638989794153262,0.11143629753597864,0.11462868968958942,0.02841233691070134,0.8601513655533201,0.028442844284428444,0.8578257825782578,0.0013201320132013201,0.11241124112411238,0.08947127361746887,train
2002,120,5620,49995,4,153,0,0.0007117437722419929,0.02722419928825623,0.10832321947314079,0.11143629753597864,0.02849165100147428,0.863185129525385,0.028522852285228523,0.8608860886088608,0.0013201320132013201,0.10927092709270925,0.09011933676791906,train
2003,0,38876,49994,0,27,0,0.0,0.000694515896697191,0.9993054841033028,1.0,0.0,0.000694515896697191,0.0,0.0005400648077769333,0.0,0.9994599351922231,0.0,train
2003,1,46232,49994,0,106,2,0.0,0.0022927842187229625,0.9970142922596674,0.9993054841033028,0.0,0.0029857077403325537,0.0,0.002660319238308597,4.000480057606913e-05,0.9972996759611154,0.0,train
2003,2,47986,49994,0,208,1,0.0,0.004334597590964031,0.992692636510282,0.9970142922596674,0.0,0.007307363489718017,0.0,0.006820818498219787,6.0007200864103694e-05,0.9931191743009161,0.0,train
2003,3,48382,49994,5,400,1,0.00010334421892439338,0.00826753751395147,0.9843829238529576,0.992692636510282,0.00010258904515215184,0.015514487101890163,0.00010001200144017281,0.014821778613433612,8.000960115213825e-05,0.9849981997839741,0.00010334421892443935,train
