approved,approval_rate,threshold,npv_total,npv_per_applicant,accuracy,precision,recall,f1
31627,0.35999499169075966,0.004624880591156032,77632322.57466452,883.6515420432139,0.42604793496009224,0.10722131923482237,0.9552832590706556,0.19280242809654577
32066,0.3649919184100895,0.004702706445611289,78333018.3483303,891.6272264021025,0.4307980405814312,0.10786872850996418,0.9535327816677276,0.19381236556531306
32505,0.36998884512941926,0.0047825770217315685,79746809.03984486,907.7197286389334,0.43560523881841123,0.10856468880420976,0.9521005728835137,0.19490503958041502
32945,0.3749971543697498,0.004854349710433538,80025693.1119257,910.8941324461687,0.44011555545405756,0.10904834196038264,0.9487587523870147,0.19561330117951997
33384,0.3799940810890796,0.0049369758623917705,81296107.77323431,925.3546540081761,0.4449341722141658,0.10978150640730155,0.9474856779121579,0.19676465242320593
33823,0.3849910078084094,0.005015093509625017,82444274.45751172,938.4236854043268,0.4497870445436587,0.11054725258383523,0.9463717377466582,0.1979693741677763
34263,0.38999931704873997,0.005101472755674306,83086708.69690384,945.7362066258091,0.45452573164186943,0.111231890848436,0.944462126034373,0.19902416123136765
34702,0.39499624376806974,0.005184397367170927,84245603.13684104,958.9273469260482,0.45919590760131085,0.11187119694621868,0.9420751113940166,0.19999324347150435
35141,0.3999931704873996,0.005264129832465632,85067890.4677473,968.2870497387404,0.4639802687920344,0.11263123797183743,0.9406429026098027,0.20117416829745596
35580,0.40499009720672935,0.005353520922004787,85928334.79817192,978.0810753997761,0.46859335213583475,0.1132525027381204,0.937937619350732,0.20210194249661392
36020,0.40999840644705987,0.005440540802606118,86501204.74539497,984.6017796047416,0.47337771332655837,0.11402216882412217,0.936346276257161,0.20328911000552793
36459,0.4149953331663897,0.005525070671475339,87206252.73069517,992.6270031039585,0.4780250522397433,0.1146877748460862,0.9338001273074474,0.20428554021828058
36898,0.4199922598857195,0.005616372846291791,87888669.60831344,1000.3946275447156,0.4826838096760565,0.11539750438605137,0.9315722469764481,0.2053566730394822
37337,0.4249891866050493,0.005705364884657754,88503976.91036901,1007.3983758322787,0.4873996597280108,0.11614635116325313,0.9295035009548058,0.2064906140629971
37777,0.42999749584537983,0.005798674369827942,89617973.90749818,1020.0784700468753,0.4920469986411957,0.1168482076588233,0.9269573520050923,0.20753540571835755
38216,0.43499442256470966,0.0058898863204505944,90838031.67392384,1033.965803195345,0.496865615401304,0.11772205694857629,0.9256842775302355,0.2088801910336284
38655,0.43999134928403943,0.005982614402125082,91585733.46637,1042.4765345501628,0.5015928839763865,0.11852986217457886,0.9237746658179503,0.21010152192403048
39095,0.44499965852436996,0.0060787823619406905,92297179.92524171,1050.57458880918,0.5062516414126996,0.11927475018028227,0.9212285168682368,0.211204144548423
39534,0.4499965852436998,0.006173798786916535,93419806.03526393,1063.3529040824997,0.5110131655571668,0.12013473053892215,0.9194780394653087,0.2125045972784112
39973,0.45499351196302956,0.006272517054759259,93809696.13668114,1067.7908363498661,0.5157518526553776,0.1209895713116646,0.9175684277530235,0.21378913998628132
40412,0.4599904386823594,0.006376990616309215,94429316.9592438,1074.8436833751884,0.520319261906665,0.12170948135284525,0.9145448758752387,0.21482907500513987
40852,0.4649987479226899,0.006482882938203912,95421950.9187306,1086.1423602651057,0.5250693675280039,0.12259774685222001,0.9126352641629535,0.21615815163108004
41291,0.4699956746420197,0.0066002948872560694,96347779.43452291,1096.6806227892062,0.5298194731493429,0.12351912992814139,0.9108847867600255,0.2175391923990499
41730,0.4749926013613495,0.006712565367071749,97232320.20245135,1106.7489266561722,0.5344439750162714,0.12433009454925711,0.9081795035009548,0.21871766374123328
42169,0.4799895280806793,0.006821158156922753,97708884.08882117,1112.1734251009764,0.5390798954063282,0.12517596339961287,0.9056333545512413,0.21995052948906238
42609,0.4849978373210099,0.006932600476947137,98441467.29266933,1120.5120688035756,0.5437043972732567,0.1260188784008884,0.9029280712921706,0.22116977528308876
43048,0.48999476404033965,0.007047052191332579,98888556.13959196,1125.6010669928742,0.5482261324320312,0.12678583443604638,0.8995862507956716,0.22224843230917415
43487,0.4949916907596695,0.007163728890471183,99993629.95936841,1138.1795929538598,0.5528734713452162,0.12768415330252786,0.897040101845958,0.22354854060913704
43927,0.5,0.007277339905518773,99752751.74383615,1135.4377916069404,0.5573837879808625,0.1284632455558352,0.8935391470401018,0.22463144840277643
44366,0.5049969267193298,0.007397658224298526,100788008.45786335,1147.2216228955238,0.5619968713246629,0.12937071017540616,0.8908338637810312,0.22593078397739885
44805,0.5099938534386596,0.007522718717100351,101558124.53682007,1155.9874853372648,0.5667355584228736,0.1304165110197983,0.888924252068746,0.2274615196677254
45244,0.5149907801579894,0.007640597752633865,102529581.51000166,1167.0451147358306,0.57124587505852,0.13124808340999694,0.8854232972628899,0.22860899398073012
45684,0.51999908939832,0.007767881880209885,102989990.0542342,1172.2857246594829,0.5757790287404227,0.13212089431281882,0.8820814767663908,0.229818815042083
46123,0.5249960161176498,0.007899347655246726,103705160.7485063,1180.4261701061566,0.5803007638991973,0.13300896040080934,0.8787396562698918,0.23104602510460256
46562,0.5299929428369795,0.008021772122073013,104334686.48989223,1187.5917600779956,0.5849024287198694,0.1339922584414636,0.875875238701464,0.23242752475665632
47001,0.5349898695563093,0.008143788931268577,104350053.03135094,1187.7666700588584,0.5894127453555157,0.13489837098282395,0.8723742838956079,0.23366437918247304
47441,0.5399981787966399,0.008297632284623076,104998105.64413244,1195.1431425334354,0.5940029916530596,0.13590228369570626,0.8693507320178231,0.2350587324125468
47880,0.5449951055159696,0.008453357270341709,105172762.17441905,1197.131174157341,0.598513308288706,0.13684951834804698,0.8658497772119669,0.23634428686228093
48319,0.5499920322352995,0.008608038385146467,105337887.90164243,1199.0107212152257,0.6030350434474805,0.13783983113349102,0.8625079567154679,0.2376932353908563
48758,0.5549889589546293,0.008753689706103551,106094271.6709168,1207.6202753536184,0.6075339415599986,0.13884531310273884,0.8591661362189688,0.23905776085368283
49198,0.5599972681949599,0.008902278485307797,106722990.26011075,1214.7766778986813,0.612101350811286,0.13993289463417172,0.856142584341184,0.24054905993606224
49637,0.5649941949142896,0.009060910803295335,106118077.74957505,1207.8912485438916,0.6166230859700607,0.14099292272882738,0.852800763844685,0.24197954530061183
50076,0.5699911216336194,0.009225545954194359,105955396.376254,1206.0395243956336,0.6210763099900659,0.14199781746559847,0.8489815404201145,0.24330178998973892
50516,0.57499943087395,0.009403648185075783,106802911.82047942,1215.6863867379905,0.6257122303801226,0.14324186033985942,0.846435391470401,0.24501923209802612
50955,0.5799963575932797,0.009582174712231401,106907297.6383406,1216.874560501976,0.6300398506457174,0.1441380062135499,0.8416613621896881,0.24612592489180513
